timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/26 12:26:35.404, 6, P8, 22 MHz, 405 MHz, 17.66 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:35.404, 7, P8, 22 MHz, 405 MHz, 14.34 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.404, 0, P8, 22 MHz, 405 MHz, 38.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.405, 1, P8, 22 MHz, 405 MHz, 24.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.405, 2, P8, 22 MHz, 405 MHz, 19.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.405, 3, P8, 22 MHz, 405 MHz, 16.09 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.405, 4, P8, 22 MHz, 405 MHz, 26.86 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.405, 5, P8, 22 MHz, 405 MHz, 7.45 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.405, 6, P8, 22 MHz, 405 MHz, 17.93 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:36.405, 7, P8, 22 MHz, 405 MHz, 14.12 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.405, 0, P8, 22 MHz, 405 MHz, 38.74 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.405, 1, P8, 22 MHz, 405 MHz, 24.37 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.405, 2, P8, 22 MHz, 405 MHz, 19.89 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.406, 3, P8, 22 MHz, 405 MHz, 16.31 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.406, 4, P8, 22 MHz, 405 MHz, 26.10 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.406, 5, P8, 22 MHz, 405 MHz, 7.71 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.406, 6, P8, 22 MHz, 405 MHz, 17.57 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:37.406, 7, P8, 22 MHz, 405 MHz, 13.98 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.406, 0, P8, 22 MHz, 405 MHz, 38.67 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.406, 1, P8, 22 MHz, 405 MHz, 24.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.406, 2, P8, 22 MHz, 405 MHz, 19.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.406, 3, P8, 22 MHz, 405 MHz, 15.97 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.406, 4, P8, 22 MHz, 405 MHz, 25.64 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.407, 5, P8, 22 MHz, 405 MHz, 7.85 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.407, 6, P8, 22 MHz, 405 MHz, 17.76 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:38.407, 7, P8, 22 MHz, 405 MHz, 13.90 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 0, P8, 22 MHz, 405 MHz, 38.88 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 1, P8, 22 MHz, 405 MHz, 24.49 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 2, P8, 22 MHz, 405 MHz, 19.45 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 3, P8, 22 MHz, 405 MHz, 15.99 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 4, P8, 22 MHz, 405 MHz, 25.85 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 5, P8, 22 MHz, 405 MHz, 7.81 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 6, P8, 22 MHz, 405 MHz, 17.92 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:39.407, 7, P8, 22 MHz, 405 MHz, 13.90 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 0, P8, 22 MHz, 405 MHz, 38.69 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 1, P8, 22 MHz, 405 MHz, 24.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 2, P8, 22 MHz, 405 MHz, 19.29 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 3, P8, 22 MHz, 405 MHz, 16.19 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 4, P8, 22 MHz, 405 MHz, 25.91 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 5, P8, 22 MHz, 405 MHz, 8.06 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 6, P8, 22 MHz, 405 MHz, 17.57 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:40.413, 7, P8, 22 MHz, 405 MHz, 14.15 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 0, P8, 22 MHz, 405 MHz, 38.04 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 1, P8, 22 MHz, 405 MHz, 24.50 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 2, P8, 22 MHz, 405 MHz, 18.94 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 3, P8, 22 MHz, 405 MHz, 16.02 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 4, P8, 22 MHz, 405 MHz, 26.06 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 5, P8, 22 MHz, 405 MHz, 8.11 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 6, P8, 22 MHz, 405 MHz, 17.85 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:41.414, 7, P8, 22 MHz, 405 MHz, 14.31 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.414, 0, P8, 22 MHz, 405 MHz, 38.08 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.414, 1, P8, 22 MHz, 405 MHz, 24.44 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.414, 2, P8, 22 MHz, 405 MHz, 18.91 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.415, 3, P8, 22 MHz, 405 MHz, 16.08 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.415, 4, P8, 22 MHz, 405 MHz, 25.65 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.415, 5, P8, 22 MHz, 405 MHz, 7.84 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.415, 6, P8, 22 MHz, 405 MHz, 17.79 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:42.415, 7, P8, 22 MHz, 405 MHz, 14.52 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 0, P8, 22 MHz, 405 MHz, 38.09 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 1, P8, 22 MHz, 405 MHz, 24.33 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 2, P8, 22 MHz, 405 MHz, 19.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 3, P8, 22 MHz, 405 MHz, 16.57 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 4, P8, 22 MHz, 405 MHz, 25.81 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 5, P8, 22 MHz, 405 MHz, 7.97 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 6, P8, 22 MHz, 405 MHz, 17.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:43.415, 7, P8, 22 MHz, 405 MHz, 14.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 0, P8, 22 MHz, 405 MHz, 38.04 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 1, P8, 22 MHz, 405 MHz, 24.27 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 2, P8, 22 MHz, 405 MHz, 19.23 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 3, P8, 22 MHz, 405 MHz, 16.49 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 4, P8, 22 MHz, 405 MHz, 26.74 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 5, P8, 22 MHz, 405 MHz, 7.94 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 6, P8, 22 MHz, 405 MHz, 17.82 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:44.416, 7, P8, 22 MHz, 405 MHz, 14.80 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.416, 0, P8, 22 MHz, 405 MHz, 38.03 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.417, 1, P8, 22 MHz, 405 MHz, 24.49 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.417, 2, P8, 22 MHz, 405 MHz, 19.10 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.417, 3, P8, 22 MHz, 405 MHz, 16.49 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.417, 4, P8, 22 MHz, 405 MHz, 26.60 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.417, 5, P8, 22 MHz, 405 MHz, 7.61 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.417, 6, P8, 22 MHz, 405 MHz, 18.08 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:45.417, 7, P8, 22 MHz, 405 MHz, 14.69 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.417, 0, P8, 22 MHz, 405 MHz, 38.29 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.417, 1, P8, 22 MHz, 405 MHz, 24.55 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.417, 2, P8, 22 MHz, 405 MHz, 19.08 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.418, 3, P8, 22 MHz, 405 MHz, 16.50 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.418, 4, P8, 22 MHz, 405 MHz, 26.78 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.418, 5, P8, 22 MHz, 405 MHz, 7.78 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.418, 6, P8, 22 MHz, 405 MHz, 18.15 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:46.418, 7, P8, 22 MHz, 405 MHz, 14.70 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 0, P8, 22 MHz, 405 MHz, 38.46 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 1, P8, 22 MHz, 405 MHz, 24.48 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 2, P8, 22 MHz, 405 MHz, 19.07 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 3, P8, 22 MHz, 405 MHz, 16.66 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 4, P8, 22 MHz, 405 MHz, 26.50 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 5, P8, 22 MHz, 405 MHz, 8.09 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 6, P8, 22 MHz, 405 MHz, 17.84 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:47.418, 7, P8, 22 MHz, 405 MHz, 15.00 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 0, P8, 22 MHz, 405 MHz, 38.00 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 1, P8, 22 MHz, 405 MHz, 24.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 2, P8, 22 MHz, 405 MHz, 18.97 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 3, P8, 22 MHz, 405 MHz, 16.41 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 4, P8, 22 MHz, 405 MHz, 26.71 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 5, P8, 22 MHz, 405 MHz, 8.02 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 6, P8, 22 MHz, 405 MHz, 17.55 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:48.419, 7, P8, 22 MHz, 405 MHz, 14.89 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.419, 0, P8, 22 MHz, 405 MHz, 37.99 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.419, 1, P8, 22 MHz, 405 MHz, 24.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.420, 2, P8, 22 MHz, 405 MHz, 18.89 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.420, 3, P8, 22 MHz, 405 MHz, 16.24 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.420, 4, P8, 22 MHz, 405 MHz, 26.80 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.420, 5, P8, 22 MHz, 405 MHz, 8.31 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.420, 6, P8, 22 MHz, 405 MHz, 17.56 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:49.420, 7, P8, 22 MHz, 405 MHz, 14.91 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 0, P8, 22 MHz, 405 MHz, 38.09 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 1, P8, 22 MHz, 405 MHz, 24.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 2, P8, 22 MHz, 405 MHz, 18.95 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 3, P8, 22 MHz, 405 MHz, 16.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 4, P8, 22 MHz, 405 MHz, 26.29 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 5, P8, 22 MHz, 405 MHz, 8.39 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 6, P8, 22 MHz, 405 MHz, 17.47 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:50.420, 7, P8, 22 MHz, 405 MHz, 14.84 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 0, P8, 22 MHz, 405 MHz, 38.18 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 1, P8, 22 MHz, 405 MHz, 24.80 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 2, P8, 22 MHz, 405 MHz, 18.91 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 3, P8, 22 MHz, 405 MHz, 16.55 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 4, P8, 22 MHz, 405 MHz, 24.74 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 5, P8, 22 MHz, 405 MHz, 8.56 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 6, P8, 22 MHz, 405 MHz, 17.66 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:51.421, 7, P8, 22 MHz, 405 MHz, 14.61 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.421, 0, P8, 22 MHz, 405 MHz, 38.20 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.421, 1, P8, 22 MHz, 405 MHz, 24.77 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.421, 2, P8, 22 MHz, 405 MHz, 19.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.421, 3, P8, 21 MHz, 405 MHz, 16.46 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.421, 4, P8, 22 MHz, 405 MHz, 24.95 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.422, 5, P8, 22 MHz, 405 MHz, 8.24 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.422, 6, P8, 22 MHz, 405 MHz, 18.04 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:52.422, 7, P8, 22 MHz, 405 MHz, 14.01 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 0, P8, 22 MHz, 405 MHz, 38.21 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 1, P8, 22 MHz, 405 MHz, 24.85 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 2, P8, 22 MHz, 405 MHz, 19.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 3, P8, 22 MHz, 405 MHz, 16.43 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 4, P8, 22 MHz, 405 MHz, 25.31 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 5, P8, 22 MHz, 405 MHz, 7.94 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 6, P8, 22 MHz, 405 MHz, 17.53 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:53.422, 7, P8, 22 MHz, 405 MHz, 14.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 0, P8, 22 MHz, 405 MHz, 38.34 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 1, P8, 22 MHz, 405 MHz, 24.78 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 2, P8, 22 MHz, 405 MHz, 19.37 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 3, P8, 22 MHz, 405 MHz, 16.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 4, P8, 22 MHz, 405 MHz, 25.58 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 5, P8, 22 MHz, 405 MHz, 8.17 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 6, P8, 22 MHz, 405 MHz, 17.65 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:54.423, 7, P8, 22 MHz, 405 MHz, 14.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.423, 0, P8, 22 MHz, 405 MHz, 38.29 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.424, 1, P8, 22 MHz, 405 MHz, 24.90 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.424, 2, P8, 22 MHz, 405 MHz, 19.66 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.424, 3, P8, 22 MHz, 405 MHz, 16.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.424, 4, P8, 22 MHz, 405 MHz, 25.38 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.424, 5, P8, 22 MHz, 405 MHz, 8.04 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.424, 6, P8, 22 MHz, 405 MHz, 17.52 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:55.424, 7, P8, 22 MHz, 405 MHz, 14.27 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.424, 0, P8, 22 MHz, 405 MHz, 38.06 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.430, 1, P8, 22 MHz, 405 MHz, 24.82 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.430, 2, P8, 22 MHz, 405 MHz, 19.73 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.430, 3, P8, 22 MHz, 405 MHz, 16.20 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.430, 4, P8, 22 MHz, 405 MHz, 25.61 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.431, 5, P8, 22 MHz, 405 MHz, 8.39 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.431, 6, P8, 22 MHz, 405 MHz, 17.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:56.431, 7, P8, 22 MHz, 405 MHz, 14.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 0, P8, 22 MHz, 405 MHz, 38.08 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 1, P8, 22 MHz, 405 MHz, 24.78 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 2, P8, 22 MHz, 405 MHz, 19.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 3, P8, 22 MHz, 405 MHz, 16.03 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 4, P8, 22 MHz, 405 MHz, 24.75 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 5, P8, 22 MHz, 405 MHz, 8.56 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 6, P8, 22 MHz, 405 MHz, 17.94 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:57.431, 7, P8, 22 MHz, 405 MHz, 14.74 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 0, P8, 22 MHz, 405 MHz, 37.99 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 1, P8, 22 MHz, 405 MHz, 24.75 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 2, P8, 22 MHz, 405 MHz, 19.72 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 3, P8, 22 MHz, 405 MHz, 15.99 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 4, P8, 22 MHz, 405 MHz, 25.66 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 5, P8, 22 MHz, 405 MHz, 8.80 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 6, P8, 22 MHz, 405 MHz, 17.79 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:58.432, 7, P8, 22 MHz, 405 MHz, 14.68 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.432, 0, P8, 22 MHz, 405 MHz, 38.01 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.433, 1, P8, 22 MHz, 405 MHz, 24.58 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.433, 2, P8, 22 MHz, 405 MHz, 19.73 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.433, 3, P8, 22 MHz, 405 MHz, 16.18 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.433, 4, P8, 22 MHz, 405 MHz, 25.43 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.433, 5, P8, 22 MHz, 405 MHz, 8.77 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.433, 6, P8, 22 MHz, 405 MHz, 17.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:26:59.433, 7, P8, 22 MHz, 405 MHz, 15.05 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.433, 0, P8, 22 MHz, 405 MHz, 38.04 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.433, 1, P8, 22 MHz, 405 MHz, 24.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.433, 2, P8, 22 MHz, 405 MHz, 19.45 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.434, 3, P8, 22 MHz, 405 MHz, 16.17 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.434, 4, P8, 22 MHz, 405 MHz, 25.53 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.434, 5, P8, 22 MHz, 405 MHz, 8.59 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.434, 6, P8, 22 MHz, 405 MHz, 17.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:00.434, 7, P8, 22 MHz, 405 MHz, 14.93 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 0, P8, 22 MHz, 405 MHz, 37.87 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 1, P8, 22 MHz, 405 MHz, 24.70 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 2, P8, 22 MHz, 405 MHz, 19.48 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 3, P8, 22 MHz, 405 MHz, 16.11 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 4, P8, 22 MHz, 405 MHz, 25.92 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 5, P8, 22 MHz, 405 MHz, 8.15 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 6, P8, 22 MHz, 405 MHz, 17.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:01.434, 7, P8, 22 MHz, 405 MHz, 14.89 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 0, P8, 22 MHz, 405 MHz, 38.06 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 1, P8, 22 MHz, 405 MHz, 24.78 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 2, P8, 22 MHz, 405 MHz, 19.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 3, P8, 22 MHz, 405 MHz, 16.15 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 4, P8, 22 MHz, 405 MHz, 25.80 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 5, P8, 22 MHz, 405 MHz, 7.80 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 6, P8, 22 MHz, 405 MHz, 17.35 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:02.435, 7, P8, 22 MHz, 405 MHz, 14.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:03.435, 0, P8, 22 MHz, 405 MHz, 38.26 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:27:03.436, 1, P8, 22 MHz, 405 MHz, 24.64 W, 24, 0 %, 2 MiB, 1, 16
